[08/15/2023-02:04:01] [TRT] [I] [MemUsageChange] Init CUDA: CPU +224, GPU +0, now: CPU 265, GPU 1825 (MiB)
[08/15/2023-02:04:02] [TRT] [I] Loaded engine size: 21 MiB
[08/15/2023-02:04:05] [TRT] [I] [MemUsageChange] Init cuBLAS/cuBLASLt: CPU +155, GPU +464, now: CPU 450, GPU 2424 (MiB)
[08/15/2023-02:04:08] [TRT] [I] [MemUsageChange] Init cuDNN: CPU +240, GPU +674, now: CPU 690, GPU 3098 (MiB)
[08/15/2023-02:04:08] [TRT] [I] [MemUsageChange] TensorRT-managed allocation in engine deserialization: CPU +0, GPU +20, now: CPU 0, GPU 20 (MiB)
[08/15/2023-02:04:08] [TRT] [I] [MemUsageChange] Init cuBLAS/cuBLASLt: CPU +0, GPU +0, now: CPU 669, GPU 3078 (MiB)
[08/15/2023-02:04:08] [TRT] [I] [MemUsageChange] Init cuDNN: CPU +0, GPU +0, now: CPU 669, GPU 3078 (MiB)
[08/15/2023-02:04:09] [TRT] [I] [MemUsageChange] TensorRT-managed allocation in IExecutionContext creation: CPU +0, GPU +32, now: CPU 0, GPU 52 (MiB)
GST_ARGUS: Creating output stream
CONSUMER: Waiting until producer is connected...
GST_ARGUS: Available Sensor modes :
GST_ARGUS: 3264 x 2464 FR = 21.000000 fps Duration = 47619048 ; Analog Gain range min 1.000000, max 10.625000; Exposure Range min 13000, max 683709000;

GST_ARGUS: 3264 x 1848 FR = 28.000001 fps Duration = 35714284 ; Analog Gain range min 1.000000, max 10.625000; Exposure Range min 13000, max 683709000;

GST_ARGUS: 1920 x 1080 FR = 29.999999 fps Duration = 33333334 ; Analog Gain range min 1.000000, max 10.625000; Exposure Range min 13000, max 683709000;

GST_ARGUS: 1640 x 1232 FR = 29.999999 fps Duration = 33333334 ; Analog Gain range min 1.000000, max 10.625000; Exposure Range min 13000, max 683709000;

GST_ARGUS: 1280 x 720 FR = 59.999999 fps Duration = 16666667 ; Analog Gain range min 1.000000, max 10.625000; Exposure Range min 13000, max 683709000;

GST_ARGUS: 1280 x 720 FR = 120.000005 fps Duration = 8333333 ; Analog Gain range min 1.000000, max 10.625000; Exposure Range min 13000, max 683709000;

GST_ARGUS: Running with following settings:
   Camera index = 0 
   Camera mode  = 5 
   Output Stream W = 1280 H = 720 
   seconds to Run    = 0 
   Frame Rate = 120.000005 
GST_ARGUS: Setup Complete, Starting captures for 0 seconds
GST_ARGUS: Starting repeat capture requests.
CONSUMER: Producer has connected; continuing.
bingding: data (3, 640, 640)
bingding: prob (6001, 1, 1)
batch size is 1
Video name: output/raspberry_cam_from_drone_2023-08-15_02.04.10.avi . Frame size: width: 640 , height: 640 , FPS: 120
inference: time->60.04ms, fps: 16.66, total fps: 0.00, frame obj: 6, total obj: 6
inference: time->54.94ms, fps: 18.20, total fps: 4.00, frame obj: 5, total obj: 13537
inference: time->54.87ms, fps: 18.22, total fps: 4.00, frame obj: 7, total obj: 13544
inference: time->54.83ms, fps: 18.24, total fps: 5.00, frame obj: 8, total obj: 13552
inference: time->54.82ms, fps: 18.24, total fps: 4.00, frame obj: 6, total obj: 13558
inference: time->54.89ms, fps: 18.22, total fps: 4.00, frame obj: 10, total obj: 13568
inference: time->54.56ms, fps: 18.33, total fps: 4.00, frame obj: 6, total obj: 13574
inference: time->54.90ms, fps: 18.22, total fps: 4.00, frame obj: 8, total obj: 13582
inference: time->56.46ms, fps: 17.71, total fps: 4.00, frame obj: 8, total obj: 13590
inference: time->54.87ms, fps: 18.22, total fps: 4.00, frame obj: 10, total obj: 13600
inference: time->54.85ms, fps: 18.23, total fps: 4.00, frame obj: 7, total obj: 13607
inference: time->54.81ms, fps: 18.25, total fps: 4.00, frame obj: 8, total obj: 13615
inference: time->54.55ms, fps: 18.33, total fps: 4.00, frame obj: 7, total obj: 13622
inference: time->54.83ms, fps: 18.24, total fps: 4.00, frame obj: 7, total obj: 13629
inference: time->54.60ms, fps: 18.32, total fps: 4.00, frame obj: 7, total obj: 13636
inference: time->54.60ms, fps: 18.31, total fps: 5.00, frame obj: 5, total obj: 13641
inference: time->54.83ms, fps: 18.24, total fps: 4.00, frame obj: 6, total obj: 13647
inference: time->54.95ms, fps: 18.20, total fps: 4.00, frame obj: 9, total obj: 13656
inference: time->55.02ms, fps: 18.18, total fps: 4.00, frame obj: 10, total obj: 13666
inference: time->54.73ms, fps: 18.27, total fps: 4.00, frame obj: 10, total obj: 13676
inference: time->54.69ms, fps: 18.28, total fps: 4.00, frame obj: 7, total obj: 13683
inference: time->54.79ms, fps: 18.25, total fps: 4.00, frame obj: 6, total obj: 13689
inference: time->54.85ms, fps: 18.23, total fps: 4.00, frame obj: 6, total obj: 13695
inference: time->54.82ms, fps: 18.24, total fps: 4.00, frame obj: 8, total obj: 13703
inference: time->54.69ms, fps: 18.28, total fps: 4.00, frame obj: 8, total obj: 13711
inference: time->54.79ms, fps: 18.25, total fps: 4.00, frame obj: 8, total obj: 13719
inference: time->54.71ms, fps: 18.28, total fps: 4.00, frame obj: 8, total obj: 13727
inference: time->54.73ms, fps: 18.27, total fps: 4.00, frame obj: 7, total obj: 13734
inference: time->54.99ms, fps: 18.18, total fps: 4.00, frame obj: 10, total obj: 13744
inference: time->54.59ms, fps: 18.32, total fps: 4.00, frame obj: 9, total obj: 13753
inference: time->54.87ms, fps: 18.22, total fps: 4.00, frame obj: 5, total obj: 13758
inference: time->54.55ms, fps: 18.33, total fps: 4.00, frame obj: 9, total obj: 13767
inference: time->54.82ms, fps: 18.24, total fps: 4.00, frame obj: 6, total obj: 13773
inference: time->54.68ms, fps: 18.29, total fps: 4.00, frame obj: 7, total obj: 13780
inference: time->55.17ms, fps: 18.12, total fps: 4.00, frame obj: 8, total obj: 13788
inference: time->54.91ms, fps: 18.21, total fps: 4.00, frame obj: 7, total obj: 13795
inference: time->54.61ms, fps: 18.31, total fps: 4.00, frame obj: 6, total obj: 13801
inference: time->54.86ms, fps: 18.23, total fps: 4.00, frame obj: 6, total obj: 13807
inference: time->54.81ms, fps: 18.24, total fps: 4.00, frame obj: 10, total obj: 13817
inference: time->54.92ms, fps: 18.21, total fps: 4.00, frame obj: 9, total obj: 13826
inference: time->54.95ms, fps: 18.20, total fps: 4.00, frame obj: 7, total obj: 13833
inference: time->54.73ms, fps: 18.27, total fps: 4.00, frame obj: 8, total obj: 13841
inference: time->54.97ms, fps: 18.19, total fps: 4.00, frame obj: 7, total obj: 13848
inference: time->54.53ms, fps: 18.34, total fps: 4.00, frame obj: 8, total obj: 13856
inference: time->54.77ms, fps: 18.26, total fps: 4.00, frame obj: 8, total obj: 13864
inference: time->54.72ms, fps: 18.28, total fps: 4.00, frame obj: 7, total obj: 13871
inference: time->55.11ms, fps: 18.15, total fps: 4.00, frame obj: 6, total obj: 13877
inference: time->54.78ms, fps: 18.25, total fps: 4.00, frame obj: 7, total obj: 13884
inference: time->54.71ms, fps: 18.28, total fps: 4.00, frame obj: 6, total obj: 13890
inference: time->54.81ms, fps: 18.24, total fps: 4.00, frame obj: 7, total obj: 13897
inference: time->54.69ms, fps: 18.28, total fps: 4.00, frame obj: 9, total obj: 13906
inference: time->54.87ms, fps: 18.23, total fps: 4.00, frame obj: 7, total obj: 13913
inference: time->54.81ms, fps: 18.24, total fps: 4.00, frame obj: 6, total obj: 13919
inference: time->54.88ms, fps: 18.22, total fps: 4.00, frame obj: 9, total obj: 13928
inference: time->54.83ms, fps: 18.24, total fps: 4.00, frame obj: 9, total obj: 13937
inference: time->54.71ms, fps: 18.28, total fps: 4.00, frame obj: 8, total obj: 13945
inference: time->54.95ms, fps: 18.20, total fps: 4.00, frame obj: 7, total obj: 13952
inference: time->54.56ms, fps: 18.33, total fps: 4.00, frame obj: 8, total obj: 13960
inference: time->54.87ms, fps: 18.23, total fps: 4.00, frame obj: 7, total obj: 13967
inference: time->54.55ms, fps: 18.33, total fps: 4.00, frame obj: 6, total obj: 13973
inference: time->54.83ms, fps: 18.24, total fps: 4.00, frame obj: 7, total obj: 13980
inference: time->54.73ms, fps: 18.27, total fps: 4.00, frame obj: 7, total obj: 13987
inference: time->54.93ms, fps: 18.21, total fps: 4.00, frame obj: 8, total obj: 13995
inference: time->54.75ms, fps: 18.27, total fps: 5.00, frame obj: 6, total obj: 14001
inference: time->54.84ms, fps: 18.23, total fps: 4.00, frame obj: 8, total obj: 14009
inference: time->54.74ms, fps: 18.27, total fps: 4.00, frame obj: 6, total obj: 14015
inference: time->54.65ms, fps: 18.30, total fps: 4.00, frame obj: 6, total obj: 14021
inference: time->54.56ms, fps: 18.33, total fps: 4.00, frame obj: 6, total obj: 14027
inference: time->54.96ms, fps: 18.19, total fps: 4.00, frame obj: 6, total obj: 14033
inference: time->54.83ms, fps: 18.24, total fps: 4.00, frame obj: 7, total obj: 14040
inference: time->56.56ms, fps: 17.68, total fps: 4.00, frame obj: 8, total obj: 14048
inference: time->54.90ms, fps: 18.22, total fps: 4.00, frame obj: 7, total obj: 14055
inference: time->54.74ms, fps: 18.27, total fps: 4.00, frame obj: 7, total obj: 14062
inference: time->54.62ms, fps: 18.31, total fps: 4.00, frame obj: 7, total obj: 14069
inference: time->54.61ms, fps: 18.31, total fps: 4.00, frame obj: 7, total obj: 14076
inference: time->54.68ms, fps: 18.29, total fps: 5.00, frame obj: 8, total obj: 14084
inference: time->54.51ms, fps: 18.34, total fps: 4.00, frame obj: 8, total obj: 14092
inference: time->54.71ms, fps: 18.28, total fps: 4.00, frame obj: 6, total obj: 14098
inference: time->55.03ms, fps: 18.17, total fps: 4.00, frame obj: 6, total obj: 14104
inference: time->54.78ms, fps: 18.25, total fps: 4.00, frame obj: 8, total obj: 14112
inference: time->55.04ms, fps: 18.17, total fps: 4.00, frame obj: 7, total obj: 14119
inference: time->54.68ms, fps: 18.29, total fps: 4.00, frame obj: 7, total obj: 14126
inference: time->54.74ms, fps: 18.27, total fps: 4.00, frame obj: 7, total obj: 14133
inference: time->54.62ms, fps: 18.31, total fps: 4.00, frame obj: 7, total obj: 14140
inference: time->54.68ms, fps: 18.29, total fps: 4.00, frame obj: 7, total obj: 14147
inference: time->54.79ms, fps: 18.25, total fps: 4.00, frame obj: 7, total obj: 14154
inference: time->54.73ms, fps: 18.27, total fps: 4.00, frame obj: 10, total obj: 14164
inference: time->54.99ms, fps: 18.18, total fps: 4.00, frame obj: 7, total obj: 14171
inference: time->54.95ms, fps: 18.20, total fps: 4.00, frame obj: 7, total obj: 14178
inference: time->54.63ms, fps: 18.31, total fps: 4.00, frame obj: 8, total obj: 14186
inference: time->54.72ms, fps: 18.27, total fps: 4.00, frame obj: 11, total obj: 14197
inference: time->55.06ms, fps: 18.16, total fps: 4.00, frame obj: 6, total obj: 14203
inference: time->54.74ms, fps: 18.27, total fps: 4.00, frame obj: 7, total obj: 14210
inference: time->54.79ms, fps: 18.25, total fps: 4.00, frame obj: 7, total obj: 14217
inference: time->54.86ms, fps: 18.23, total fps: 4.00, frame obj: 6, total obj: 14223
inference: time->54.85ms, fps: 18.23, total fps: 4.00, frame obj: 8, total obj: 14231
inference: time->55.18ms, fps: 18.12, total fps: 4.00, frame obj: 7, total obj: 14238
inference: time->54.82ms, fps: 18.24, total fps: 4.00, frame obj: 8, total obj: 14246
inference: time->54.91ms, fps: 18.21, total fps: 4.00, frame obj: 10, total obj: 14256
inference: time->54.69ms, fps: 18.28, total fps: 4.00, frame obj: 7, total obj: 14263
inference: time->54.85ms, fps: 18.23, total fps: 4.00, frame obj: 7, total obj: 14270
inference: time->54.75ms, fps: 18.27, total fps: 4.00, frame obj: 5, total obj: 14275
inference: time->54.91ms, fps: 18.21, total fps: 4.00, frame obj: 8, total obj: 14283
inference: time->54.84ms, fps: 18.24, total fps: 4.00, frame obj: 7, total obj: 14290
inference: time->54.91ms, fps: 18.21, total fps: 4.00, frame obj: 6, total obj: 14296
inference: time->54.83ms, fps: 18.24, total fps: 4.00, frame obj: 7, total obj: 14303
inference: time->54.70ms, fps: 18.28, total fps: 4.00, frame obj: 8, total obj: 14311
inference: time->54.85ms, fps: 18.23, total fps: 4.00, frame obj: 7, total obj: 14318
inference: time->54.74ms, fps: 18.27, total fps: 4.00, frame obj: 8, total obj: 14326
inference: time->54.67ms, fps: 18.29, total fps: 4.00, frame obj: 7, total obj: 14333
inference: time->55.05ms, fps: 18.16, total fps: 4.00, frame obj: 8, total obj: 14341
inference: time->54.91ms, fps: 18.21, total fps: 5.00, frame obj: 6, total obj: 14347
inference: time->54.73ms, fps: 18.27, total fps: 4.00, frame obj: 8, total obj: 14355
inference: time->55.01ms, fps: 18.18, total fps: 4.00, frame obj: 8, total obj: 14363
inference: time->54.82ms, fps: 18.24, total fps: 4.00, frame obj: 8, total obj: 14371
inference: time->54.80ms, fps: 18.25, total fps: 4.00, frame obj: 7, total obj: 14378
inference: time->54.59ms, fps: 18.32, total fps: 4.00, frame obj: 6, total obj: 14384
inference: time->54.80ms, fps: 18.25, total fps: 4.00, frame obj: 7, total obj: 14391
inference: time->54.68ms, fps: 18.29, total fps: 4.00, frame obj: 6, total obj: 14397
inference: time->54.65ms, fps: 18.30, total fps: 4.00, frame obj: 7, total obj: 14404
inference: time->54.75ms, fps: 18.26, total fps: 4.00, frame obj: 8, total obj: 14412
inference: time->54.81ms, fps: 18.25, total fps: 4.00, frame obj: 6, total obj: 14418
inference: time->55.06ms, fps: 18.16, total fps: 4.00, frame obj: 7, total obj: 14425
inference: time->54.95ms, fps: 18.20, total fps: 5.00, frame obj: 7, total obj: 14432
inference: time->54.68ms, fps: 18.29, total fps: 4.00, frame obj: 6, total obj: 14438
inference: time->54.78ms, fps: 18.26, total fps: 4.00, frame obj: 7, total obj: 14445
inference: time->54.89ms, fps: 18.22, total fps: 4.00, frame obj: 7, total obj: 14452
inference: time->54.66ms, fps: 18.30, total fps: 4.00, frame obj: 6, total obj: 14458
inference: time->54.76ms, fps: 18.26, total fps: 4.00, frame obj: 8, total obj: 14466
inference: time->54.87ms, fps: 18.22, total fps: 4.00, frame obj: 7, total obj: 14473
inference: time->55.05ms, fps: 18.16, total fps: 4.00, frame obj: 6, total obj: 14479
inference: time->54.77ms, fps: 18.26, total fps: 4.00, frame obj: 6, total obj: 14485
inference: time->54.58ms, fps: 18.32, total fps: 4.00, frame obj: 6, total obj: 14491
inference: time->54.81ms, fps: 18.25, total fps: 4.00, frame obj: 8, total obj: 14499
inference: time->54.58ms, fps: 18.32, total fps: 4.00, frame obj: 8, total obj: 14507
inference: time->54.57ms, fps: 18.33, total fps: 4.00, frame obj: 6, total obj: 14513
inference: time->54.76ms, fps: 18.26, total fps: 4.00, frame obj: 6, total obj: 14519
inference: time->54.85ms, fps: 18.23, total fps: 4.00, frame obj: 6, total obj: 14525
inference: time->55.07ms, fps: 18.16, total fps: 4.00, frame obj: 7, total obj: 14532
inference: time->54.78ms, fps: 18.26, total fps: 4.00, frame obj: 6, total obj: 14538
inference: time->54.95ms, fps: 18.20, total fps: 4.00, frame obj: 9, total obj: 14547
inference: time->54.65ms, fps: 18.30, total fps: 4.00, frame obj: 6, total obj: 14553
inference: time->55.30ms, fps: 18.08, total fps: 4.00, frame obj: 6, total obj: 14559
inference: time->54.79ms, fps: 18.25, total fps: 4.00, frame obj: 7, total obj: 14566
inference: time->54.68ms, fps: 18.29, total fps: 4.00, frame obj: 9, total obj: 14575
inference: time->54.95ms, fps: 18.20, total fps: 4.00, frame obj: 8, total obj: 14583
inference: time->54.85ms, fps: 18.23, total fps: 4.00, frame obj: 8, total obj: 14591
inference: time->54.73ms, fps: 18.27, total fps: 4.00, frame obj: 6, total obj: 14597
inference: time->55.00ms, fps: 18.18, total fps: 4.00, frame obj: 8, total obj: 14605
inference: time->54.78ms, fps: 18.26, total fps: 4.00, frame obj: 6, total obj: 14611
inference: time->54.80ms, fps: 18.25, total fps: 4.00, frame obj: 6, total obj: 14617
inference: time->54.71ms, fps: 18.28, total fps: 4.00, frame obj: 6, total obj: 14623
inference: time->54.64ms, fps: 18.30, total fps: 4.00, frame obj: 7, total obj: 14630
inference: time->54.90ms, fps: 18.21, total fps: 4.00, frame obj: 8, total obj: 14638
inference: time->54.81ms, fps: 18.24, total fps: 4.00, frame obj: 7, total obj: 14645
inference: time->55.10ms, fps: 18.15, total fps: 4.00, frame obj: 9, total obj: 14654
inference: time->54.80ms, fps: 18.25, total fps: 4.00, frame obj: 6, total obj: 14660
inference: time->54.69ms, fps: 18.28, total fps: 4.00, frame obj: 8, total obj: 14668
inference: time->54.80ms, fps: 18.25, total fps: 4.00, frame obj: 9, total obj: 14677
inference: time->54.68ms, fps: 18.29, total fps: 4.00, frame obj: 7, total obj: 14684
inference: time->54.86ms, fps: 18.23, total fps: 4.00, frame obj: 7, total obj: 14691
inference: time->54.73ms, fps: 18.27, total fps: 4.00, frame obj: 7, total obj: 14698
inference: time->55.05ms, fps: 18.17, total fps: 4.00, frame obj: 6, total obj: 14704
inference: time->54.77ms, fps: 18.26, total fps: 4.00, frame obj: 5, total obj: 14709
inference: time->54.95ms, fps: 18.20, total fps: 4.00, frame obj: 6, total obj: 14715
inference: time->54.74ms, fps: 18.27, total fps: 4.00, frame obj: 8, total obj: 14723
inference: time->54.71ms, fps: 18.28, total fps: 4.00, frame obj: 5, total obj: 14728
inference: time->54.73ms, fps: 18.27, total fps: 4.00, frame obj: 8, total obj: 14736
inference: time->54.57ms, fps: 18.32, total fps: 4.00, frame obj: 9, total obj: 14745
inference: time->54.90ms, fps: 18.21, total fps: 4.00, frame obj: 8, total obj: 14753
inference: time->54.76ms, fps: 18.26, total fps: 4.00, frame obj: 7, total obj: 14760
inference: time->54.79ms, fps: 18.25, total fps: 4.00, frame obj: 8, total obj: 14768
inference: time->54.96ms, fps: 18.19, total fps: 4.00, frame obj: 7, total obj: 14775
inference: time->54.80ms, fps: 18.25, total fps: 4.00, frame obj: 6, total obj: 14781
inference: time->54.72ms, fps: 18.27, total fps: 4.00, frame obj: 9, total obj: 14790
inference: time->54.95ms, fps: 18.20, total fps: 4.00, frame obj: 7, total obj: 14797
inference: time->54.60ms, fps: 18.32, total fps: 4.00, frame obj: 7, total obj: 14804
inference: time->55.01ms, fps: 18.18, total fps: 4.00, frame obj: 6, total obj: 14810
inference: time->54.65ms, fps: 18.30, total fps: 4.00, frame obj: 7, total obj: 14817
inference: time->54.66ms, fps: 18.29, total fps: 4.00, frame obj: 5, total obj: 14822
inference: time->54.75ms, fps: 18.26, total fps: 4.00, frame obj: 7, total obj: 14829
inference: time->54.77ms, fps: 18.26, total fps: 4.00, frame obj: 6, total obj: 14835
inference: time->54.85ms, fps: 18.23, total fps: 4.00, frame obj: 8, total obj: 14843
inference: time->54.79ms, fps: 18.25, total fps: 5.00, frame obj: 7, total obj: 14850
inference: time->54.72ms, fps: 18.28, total fps: 4.00, frame obj: 8, total obj: 14858
inference: time->54.74ms, fps: 18.27, total fps: 4.00, frame obj: 8, total obj: 14866
inference: time->54.83ms, fps: 18.24, total fps: 4.00, frame obj: 7, total obj: 14873
inference: time->54.66ms, fps: 18.30, total fps: 4.00, frame obj: 8, total obj: 14881
inference: time->54.71ms, fps: 18.28, total fps: 4.00, frame obj: 8, total obj: 14889
inference: time->54.68ms, fps: 18.29, total fps: 4.00, frame obj: 9, total obj: 14898
inference: time->54.88ms, fps: 18.22, total fps: 4.00, frame obj: 8, total obj: 14906
inference: time->55.00ms, fps: 18.18, total fps: 4.00, frame obj: 9, total obj: 14915
inference: time->54.85ms, fps: 18.23, total fps: 4.00, frame obj: 8, total obj: 14923
inference: time->54.95ms, fps: 18.20, total fps: 4.00, frame obj: 6, total obj: 14929
inference: time->54.59ms, fps: 18.32, total fps: 4.00, frame obj: 6, total obj: 14935
inference: time->54.58ms, fps: 18.32, total fps: 5.00, frame obj: 6, total obj: 14941
inference: time->54.74ms, fps: 18.27, total fps: 4.00, frame obj: 6, total obj: 14947
inference: time->54.62ms, fps: 18.31, total fps: 4.00, frame obj: 6, total obj: 14953
inference: time->54.58ms, fps: 18.32, total fps: 4.00, frame obj: 7, total obj: 14960
inference: time->55.00ms, fps: 18.18, total fps: 4.00, frame obj: 6, total obj: 14966
inference: time->54.83ms, fps: 18.24, total fps: 4.00, frame obj: 7, total obj: 14973
inference: time->54.95ms, fps: 18.20, total fps: 4.00, frame obj: 8, total obj: 14981
inference: time->54.59ms, fps: 18.32, total fps: 4.00, frame obj: 6, total obj: 14987
inference: time->54.77ms, fps: 18.26, total fps: 4.00, frame obj: 6, total obj: 14993
inference: time->54.81ms, fps: 18.25, total fps: 4.00, frame obj: 6, total obj: 14999
inference: time->54.60ms, fps: 18.32, total fps: 4.00, frame obj: 8, total obj: 15007
inference: time->54.99ms, fps: 18.19, total fps: 4.00, frame obj: 8, total obj: 15015
inference: time->55.13ms, fps: 18.14, total fps: 5.00, frame obj: 9, total obj: 15024
inference: time->54.82ms, fps: 18.24, total fps: 4.00, frame obj: 8, total obj: 15032
inference: time->54.94ms, fps: 18.20, total fps: 4.00, frame obj: 6, total obj: 15038
inference: time->54.67ms, fps: 18.29, total fps: 4.00, frame obj: 7, total obj: 15045
inference: time->54.76ms, fps: 18.26, total fps: 4.00, frame obj: 5, total obj: 15050
inference: time->54.64ms, fps: 18.30, total fps: 4.00, frame obj: 6, total obj: 15056
inference: time->54.78ms, fps: 18.25, total fps: 4.00, frame obj: 8, total obj: 15064
inference: time->54.73ms, fps: 18.27, total fps: 4.00, frame obj: 7, total obj: 15071
inference: time->54.84ms, fps: 18.24, total fps: 4.00, frame obj: 8, total obj: 15079
inference: time->54.88ms, fps: 18.22, total fps: 4.00, frame obj: 7, total obj: 15086
inference: time->54.84ms, fps: 18.23, total fps: 4.00, frame obj: 6, total obj: 15092
inference: time->54.65ms, fps: 18.30, total fps: 4.00, frame obj: 7, total obj: 15099
inference: time->55.00ms, fps: 18.18, total fps: 5.00, frame obj: 12, total obj: 15111
inference: time->54.70ms, fps: 18.28, total fps: 4.00, frame obj: 9, total obj: 15120
inference: time->54.77ms, fps: 18.26, total fps: 4.00, frame obj: 7, total obj: 15127
inference: time->54.77ms, fps: 18.26, total fps: 4.00, frame obj: 6, total obj: 15133
inference: time->54.99ms, fps: 18.19, total fps: 4.00, frame obj: 7, total obj: 15140
inference: time->54.73ms, fps: 18.27, total fps: 4.00, frame obj: 10, total obj: 15150
inference: time->55.01ms, fps: 18.18, total fps: 4.00, frame obj: 8, total obj: 15158
inference: time->54.77ms, fps: 18.26, total fps: 4.00, frame obj: 9, total obj: 15167
inference: time->54.74ms, fps: 18.27, total fps: 4.00, frame obj: 6, total obj: 15173
inference: time->54.65ms, fps: 18.30, total fps: 4.00, frame obj: 7, total obj: 15180
inference: time->54.70ms, fps: 18.28, total fps: 4.00, frame obj: 7, total obj: 15187
inference: time->54.66ms, fps: 18.29, total fps: 4.00, frame obj: 9, total obj: 15196
inference: time->54.76ms, fps: 18.26, total fps: 4.00, frame obj: 8, total obj: 15204
inference: time->54.88ms, fps: 18.22, total fps: 4.00, frame obj: 8, total obj: 15212
inference: time->55.98ms, fps: 17.86, total fps: 4.00, frame obj: 8, total obj: 15220
inference: time->54.72ms, fps: 18.28, total fps: 4.00, frame obj: 9, total obj: 15229
inference: time->54.75ms, fps: 18.27, total fps: 4.00, frame obj: 11, total obj: 15240
inference: time->54.71ms, fps: 18.28, total fps: 4.00, frame obj: 6, total obj: 15246
inference: time->54.86ms, fps: 18.23, total fps: 4.00, frame obj: 10, total obj: 15256
